PUBLISHED_DATE,STATUS,ESTIMATE_SOURCE,PFMA,YEAR,MONTH,DISPOSITION,SPECIES,SPECIES_CODE,SCIENTIFIC_NAME,ESTIMATE,STANDARD_ERROR,PERCENT_STANDARD_ERROR
"AUGUST   01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,5525,626,0.113
"AUGUST   01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1479,216,0.146
"AUGUST   01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1706,317,0.186
"AUGUST   01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,1982,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,12500,2707.515,0.217
"AUGUST   01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,1982,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1931,445.715,0.231
"AUGUST   01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,1982,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,3489,762.441,0.219
"AUGUST   01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,1982,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,7710,1329.138,0.172
"AUGUST   01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,1982,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1445,258.296,0.179
"AUGUST   01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,1982,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,3118,601.614,0.193
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,1982,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,28936,2231.228,0.077
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,1982,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,5276,433.202,0.082
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,1982,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,21901,1500.003,0.068
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,1982,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,21364,1632.203,0.076
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,1982,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3007,258.114,0.086
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,1982,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,19937,1560.216,0.078
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,1982,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,4761,847.151,0.178
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,1982,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,573,111.946,0.195
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,1982,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,4789,960.155,0.2
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,1982,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,16042,2136.193,0.133
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,1982,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1541,280.729,0.182
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,1982,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,16826,2447.45,0.145
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,1982,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,14599,1876.096,0.129
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,1982,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,4526,615.635,0.136
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,1982,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,9156,1268.607,0.139
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,1982,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,13315,1608.445,0.121
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,1982,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3320,580.805,0.175
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,1982,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2889,784.235,0.271
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,1982,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,14700,852.78,0.058
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,1982,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,5205,371.203,0.071
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,1982,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2803,283.857,0.101
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,6642,915,0.138
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2280,319,0.14
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2378,340,0.143
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,1982,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,12330,1987.548,0.161
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,1982,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1000,207.832,0.208
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,1982,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,3791,618.269,0.163
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,1982,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,4519,811.322,0.18
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,1982,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,391,81,0.207
"SEPTEMBER01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,1982,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2735,540.708,0.198
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,1982,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,11904,1650.23,0.139
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,1982,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2970,406.239,0.137
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,1982,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,14862,1834.744,0.123
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,1982,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,16106,2176.931,0.135
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,1982,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,593,124.27,0.21
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,1982,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,10503,1801.79,0.172
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,1982,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1083,334.37,0.309
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,1982,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,165,77.621,0.47
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,1982,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,614,205.891,0.335
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,1982,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,6872,1791.832,0.261
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,1982,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,281,59.161,0.211
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,1982,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,910,215.019,0.236
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,1982,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,9291,1273.183,0.137
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,1982,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1723,246.694,0.143
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,1982,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,3808,568.507,0.149
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,1982,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,6990,702.773,0.101
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,1982,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,977,125.244,0.128
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,1982,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,403,59.506,0.148
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,1982,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,14753,1468.93,0.1
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,1982,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,9749,1243.305,0.128
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,1982,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,6683,867.703,0.13
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,3926,829,0.211
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3313,750,0.226
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2652,586,0.221
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,1982,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,6849,883.496,0.129
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,1982,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,20,6.083,0.304
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,1982,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,581,185.321,0.319
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,1982,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,5949,1261.913,0.212
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,1982,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,514,150.236,0.292
"OCTOBER  01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,1982,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,713,197.929,0.278
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,1982,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1002,383.902,0.383
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,1982,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,406,201.331,0.496
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,1982,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2299,889.324,0.387
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,1982,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,18,16.492,0.916
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,1982,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,568,211.544,0.372
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,1982,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,77,35.014,0.455
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,1982,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,10,5.745,0.575
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,1982,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,5,3,0.6
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,1982,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1666,420.111,0.252
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,1982,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,378,168.668,0.446
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,1982,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,97,36.633,0.378
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,1982,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,4424,700.68,0.158
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,1982,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,452,80.411,0.178
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,1982,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2784,447.865,0.161
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,1982,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,3188,866.237,0.272
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,1982,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,17,5.196,0.306
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,1982,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1085,434,0.4
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,1982,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,5694,938.807,0.165
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,1982,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2976,628.955,0.211
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,1982,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2635,546.954,0.208
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,721,315,0.437
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,768,318,0.414
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,524,230,0.439
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,1982,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1885,329.427,0.175
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,1982,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,134,37.776,0.282
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,1982,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,188,48.249,0.257
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,1982,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,599,123.588,0.206
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,1982,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,61,15.133,0.248
"NOVEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,1982,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,73,18.055,0.247
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,1982,November,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,681,357.596,0.525
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,1982,November,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,402,249.69,0.621
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,1982,November,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,296,128.335,0.434
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,1982,November,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,62,92.347,1.489
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,1982,November,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,103,68.942,0.669
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,1982,November,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,149,180,1.208
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,1982,November,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,209,278,1.33
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,1982,November,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,3,6,2
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,1982,November,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1208,430.155,0.356
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,1982,November,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,588,218.605,0.372
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,1982,November,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,4,4,1
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,1982,November,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,875,292.269,0.334
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,1982,November,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,520,158.278,0.304
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,1982,November,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,153,49.305,0.322
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,1982,November,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,502,173.974,0.347
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,1982,November,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,7,4.359,0.623
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,1982,November,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,121,49.376,0.408
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,1982,November,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2170,485.357,0.224
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,1982,November,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2351,611.437,0.26
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,1982,November,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1615,496.088,0.307
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,November,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,239,144,0.603
"DECEMBER 01, 1982 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,1982,November,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,405,234,0.578
